,d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed
595,4.0,12.0,Irelia,Side.red,,2823.0,2823.0,2823.0,7.0,2.285714286,12.0,15.0,14.0,28776.0,3.0,30.0,142184,13941,TopLane_Jungle,Many
596,11.0,4.0,Lillia,Side.blue,14.0,1937.0,16954.0,,4.0,5.5,8.0,16.0,,36363.0,1.0,36.0,220463,14269,TopLane_Jungle,Few
597,14.0,4.0,Leona,Side.blue,16.0,0.0,1142.0,0.0,6.0,,1.0,14.0,45.0,16055.0,0.0,67.0,26773,8283,Other,Few
598,4.0,14.0,Riven,Side.blue,3.0,7284.0,9739.0,7284.0,,6.333333333,16.0,16.0,,28756.0,3.0,10.0,169407,15968,TopLane_Jungle,Many
599,4.0,3.0,Lucian,,4.0,885.0,885.0,885.0,9.0,0.666666667,2.0,10.0,2.0,12672.0,0.0,19.0,61995,6606,Other,Many
600,14.0,4.0,Blitzcrank,Side.red,7.0,0.0,,0.0,5.0,1.6,1.0,10.0,39.0,14314.0,,64.0,18406,5706,Other,Few
601,11.0,4.0,Elise,Side.blue,6.0,0.0,11234.0,0.0,8.0,1.25,4.0,14.0,,24043.0,0.0,37.0,118383,9366,TopLane_Jungle,Few
602,4.0,14.0,Shen,Side.red,17.0,1898.0,13542.0,1898.0,7.0,3.0,4.0,18.0,41.0,44083.0,0.0,47.0,151189,14923,TopLane_Jungle,Many
603,,4.0,Sylas,Side.blue,5.0,7788.0,16263.0,7788.0,1.0,10.0,5.0,16.0,21.0,,2.0,15.0,136682,12573,Other,Many
604,4.0,11.0,LeeSin,Side.blue,13.0,664.0,18836.0,664.0,7.0,2.571428571,5.0,14.0,26.0,43110.0,0.0,,145613,11169,TopLane_Jungle,Few
605,4.0,14.0,Lulu,Side.red,14.0,602.0,1147.0,602.0,,2.333333333,0.0,13.0,26.0,13802.0,0.0,65.0,15539,8505,Other,Few
606,4.0,7.0,Jhin,Side.blue,3.0,806.0,806.0,806.0,5.0,1.2,3.0,,9.0,13900.0,0.0,17.0,84096,7481,Other,Many
607,12.0,4.0,Irelia,Side.red,,0.0,0.0,0.0,3.0,1.666666667,4.0,9.0,7.0,11326.0,0.0,9.0,46665,6081,Other,Many
608,14.0,4.0,Seraphine,,23.0,2556.0,2556.0,2556.0,4.0,6.5,3.0,12.0,25.0,9317.0,2.0,48.0,29586,8877,Other,Few
609,4.0,11.0,Evelynn,Side.blue,5.0,0.0,5768.0,0.0,6.0,1.5,4.0,,11.0,23832.0,0.0,17.0,141057,10330,TopLane_Jungle,Few
610,7.0,4.0,Xayah,Side.red,9.0,3477.0,3477.0,3477.0,2.0,7.5,6.0,13.0,18.0,6002.0,0.0,13.0,133304,11408,Other,Many
611,4.0,3.0,Lucian,Side.blue,4.0,5189.0,5189.0,5189.0,6.0,1.666666667,6.0,12.0,2.0,10600.0,4.0,10.0,83913,9969,Other,Many
612,4.0,11.0,Fiddlesticks,Side.blue,,0.0,1446.0,0.0,9.0,2.555555556,11.0,15.0,52.0,,0.0,64.0,158482,13055,TopLane_Jungle,Few
613,14.0,4.0,Annie,Side.blue,,0.0,0.0,0.0,3.0,1.333333333,3.0,12.0,6.0,9980.0,0.0,11.0,54818,7041,Other,Many
614,4.0,7.0,Nami,Side.blue,3.0,,2689.0,2430.0,1.0,5.0,2.0,10.0,24.0,5470.0,0.0,41.0,18309,6588,Other,Few
615,12.0,4.0,Veigar,Side.red,,0.0,2998.0,0.0,2.0,2.5,1.0,13.0,13.0,9491.0,0.0,11.0,106630,7853,Other,Many
616,3.0,4.0,Jhin,Side.blue,5.0,9801.0,14328.0,9801.0,3.0,6.333333333,14.0,13.0,13.0,9267.0,,32.0,141599,13726,Other,Many
617,11.0,4.0,Trundle,Side.blue,5.0,0.0,9554.0,0.0,8.0,1.375,6.0,13.0,19.0,30017.0,0.0,25.0,99955,9078,TopLane_Jungle,Few
618,12.0,4.0,,Side.blue,0.0,774.0,1250.0,774.0,5.0,0.8,4.0,12.0,11.0,18747.0,0.0,15.0,85871,7614,TopLane_Jungle,Many
619,11.0,4.0,LeeSin,,10.0,2728.0,21128.0,2728.0,1.0,21.0,11.0,14.0,18.0,22374.0,2.0,18.0,129389,11500,TopLane_Jungle,Few
620,11.0,4.0,Viego,,7.0,1398.0,28543.0,1398.0,4.0,3.0,5.0,16.0,11.0,26026.0,2.0,23.0,158664,11330,TopLane_Jungle,Few
621,4.0,7.0,Zilean,,19.0,390.0,887.0,390.0,7.0,3.0,2.0,12.0,10.0,17581.0,1.0,82.0,21434,8024,Other,Few
622,4.0,3.0,Bard,Side.red,10.0,0.0,762.0,0.0,9.0,1.333333333,2.0,10.0,34.0,20314.0,0.0,109.0,15399,7549,Other,Few
623,12.0,4.0,Irelia,Side.blue,4.0,5852.0,8499.0,5852.0,6.0,1.333333333,4.0,14.0,8.0,23863.0,1.0,20.0,102508,9849,Other,Many
624,14.0,,Camille,Side.blue,10.0,4138.0,8622.0,4138.0,4.0,5.0,10.0,16.0,14.0,26247.0,1.0,24.0,117065,12355,TopLane_Jungle,Many
625,4.0,11.0,Rengar,Side.blue,1.0,0.0,3048.0,0.0,4.0,0.75,2.0,10.0,4.0,13046.0,0.0,11.0,80074,6482,TopLane_Jungle,Few
626,3.0,4.0,Jhin,Side.blue,13.0,3840.0,10206.0,,8.0,2.75,9.0,17.0,24.0,,0.0,,206963,16037,Other,Many
627,12.0,14.0,Katarina,Side.red,4.0,1202.0,1202.0,1202.0,1.0,12.0,8.0,10.0,2.0,9974.0,0.0,10.0,69058,8082,Other,Few
628,11.0,4.0,Rengar,Side.red,8.0,,68474.0,8742.0,2.0,9.0,10.0,17.0,17.0,31512.0,5.0,36.0,249513,14835,TopLane_Jungle,Few
629,11.0,4.0,Rengar,Side.blue,6.0,2731.0,24647.0,2731.0,6.0,3.166666667,13.0,18.0,16.0,35272.0,3.0,22.0,222392,18205,TopLane_Jungle,Few
630,4.0,12.0,Graves,Side.blue,5.0,2259.0,16838.0,2259.0,3.0,5.333333333,11.0,17.0,14.0,24981.0,1.0,45.0,220449,16326,TopLane_Jungle,Many
631,3.0,4.0,Quinn,Side.red,8.0,1421.0,3897.0,1421.0,9.0,1.222222222,3.0,13.0,,20312.0,,22.0,92788,9406,TopLane_Jungle,Many
632,4.0,7.0,Jhin,Side.red,16.0,5794.0,13405.0,5794.0,5.0,4.6,7.0,16.0,24.0,22107.0,2.0,24.0,172771,14101,Other,Many
633,,11.0,Qiyana,Side.red,1.0,0.0,19784.0,0.0,4.0,,9.0,13.0,13.0,20026.0,1.0,22.0,110909,9783,TopLane_Jungle,Few
634,4.0,12.0,Zoe,Side.red,4.0,,549.0,475.0,,1.6,4.0,13.0,32.0,16400.0,0.0,18.0,83521,9124,Other,Many
635,,11.0,Poppy,Side.blue,13.0,894.0,15553.0,894.0,9.0,1.5555555559999998,1.0,14.0,26.0,26220.0,0.0,25.0,96192,8706,TopLane_Jungle,Few
636,4.0,12.0,Corki,Side.red,0.0,166.0,244.0,166.0,3.0,0.666666667,2.0,11.0,0.0,6019.0,0.0,15.0,72485,7136,Other,Many
637,7.0,4.0,Draven,Side.red,3.0,5213.0,5761.0,,2.0,4.0,5.0,,3.0,13245.0,2.0,21.0,154083,12035,Other,Many
638,3.0,4.0,Karma,Side.blue,11.0,1202.0,3699.0,,7.0,1.714285714,1.0,12.0,22.0,,0.0,100.0,35065,8119,Other,Few
639,12.0,4.0,Graves,Side.red,3.0,5242.0,5521.0,5242.0,3.0,3.666666667,8.0,13.0,10.0,13024.0,2.0,13.0,112496,10462,TopLane_Jungle,Many
640,4.0,12.0,Vex,Side.red,4.0,1596.0,1596.0,1596.0,7.0,1.142857143,4.0,13.0,36.0,17420.0,1.0,25.0,99533,10408,Other,Many
641,4.0,11.0,Nidalee,Side.red,6.0,123.0,15837.0,123.0,6.0,1.833333333,5.0,13.0,1.0,30082.0,0.0,34.0,145278,10321,TopLane_Jungle,Few
642,4.0,12.0,Viktor,Side.red,3.0,329.0,1845.0,329.0,6.0,0.666666667,1.0,15.0,9.0,19063.0,0.0,23.0,135288,10418,Other,Many
643,12.0,4.0,Ornn,Side.red,1.0,0.0,1778.0,0.0,3.0,1.333333333,3.0,13.0,22.0,15969.0,0.0,15.0,72194,7454,TopLane_Jungle,Many
644,11.0,4.0,LeeSin,Side.red,12.0,1610.0,22860.0,1610.0,8.0,3.0,12.0,17.0,32.0,60670.0,2.0,45.0,203638,15932,TopLane_Jungle,Few
645,7.0,4.0,,Side.blue,4.0,4839.0,5108.0,4839.0,5.0,1.4,3.0,11.0,0.0,11146.0,2.0,21.0,80097,7603,Other,Many
646,4.0,6.0,Renekton,Side.red,6.0,6347.0,20598.0,6347.0,,10.0,4.0,15.0,11.0,,4.0,17.0,117488,11563,TopLane_Jungle,Many
647,4.0,,Syndra,Side.blue,12.0,1969.0,9757.0,1969.0,10.0,2.0,8.0,17.0,31.0,27663.0,1.0,44.0,168171,13852,Other,Many
648,4.0,7.0,Kaisa,Side.blue,1.0,0.0,2007.0,0.0,5.0,0.8,3.0,11.0,0.0,9465.0,0.0,20.0,52753,7411,Other,Many
649,4.0,14.0,Fizz,Side.red,3.0,260.0,260.0,260.0,10.0,1.2,9.0,14.0,16.0,,0.0,10.0,88638,10639,Other,Many
650,4.0,14.0,Janna,Side.blue,19.0,2837.0,,2837.0,0.0,22.0,3.0,16.0,44.0,8809.0,1.0,83.0,53502,10698,Other,Few
651,4.0,7.0,Jhin,Side.red,12.0,2055.0,6725.0,2055.0,5.0,3.4,5.0,14.0,15.0,12857.0,1.0,29.0,98069,10132,Other,Many
652,11.0,4.0,LeeSin,Side.red,7.0,0.0,6709.0,0.0,8.0,1.375,4.0,14.0,16.0,,0.0,29.0,105298,8902,TopLane_Jungle,Few
653,,4.0,Karma,Side.red,18.0,341.0,948.0,341.0,6.0,3.833333333,5.0,16.0,27.0,18256.0,0.0,99.0,25794,10283,Other,Few
654,4.0,7.0,Ezreal,Side.red,4.0,6138.0,17289.0,6138.0,4.0,3.0,8.0,17.0,2.0,20342.0,2.0,13.0,205249,15135,Other,Many
655,4.0,12.0,TwistedFate,Side.blue,15.0,2792.0,,2792.0,5.0,3.8,4.0,15.0,53.0,16671.0,0.0,19.0,140237,11274,Other,Many
656,12.0,4.0,Sion,Side.blue,2.0,945.0,945.0,945.0,6.0,0.333333333,0.0,10.0,26.0,18366.0,0.0,16.0,58503,4951,TopLane_Jungle,Few
657,4.0,14.0,Blitzcrank,Side.red,10.0,360.0,360.0,360.0,1.0,14.0,4.0,10.0,25.0,8336.0,,41.0,16715,6262,Other,Few
658,12.0,4.0,Renekton,Side.blue,7.0,3486.0,6729.0,3486.0,4.0,3.0,5.0,15.0,22.0,25452.0,1.0,13.0,128323,10940,TopLane_Jungle,Many
659,4.0,12.0,Fiora,Side.blue,2.0,8248.0,8714.0,8248.0,1.0,7.0,5.0,13.0,9.0,20402.0,3.0,17.0,86116,9105,TopLane_Jungle,Many
660,11.0,4.0,Viego,Side.blue,4.0,2125.0,10463.0,2125.0,6.0,1.0,2.0,11.0,10.0,17254.0,2.0,14.0,85246,7603,TopLane_Jungle,Few
661,4.0,12.0,Gwen,Side.blue,6.0,1761.0,7090.0,1761.0,8.0,1.5,,15.0,10.0,33058.0,0.0,22.0,126200,12165,TopLane_Jungle,Many
662,14.0,4.0,Yone,Side.red,8.0,3128.0,9125.0,3128.0,7.0,4.0,20.0,16.0,41.0,24172.0,2.0,15.0,137981,14819,Other,Many
663,11.0,4.0,Vi,Side.blue,6.0,786.0,13351.0,786.0,6.0,2.0,6.0,12.0,18.0,16298.0,0.0,19.0,97286,10194,TopLane_Jungle,Few
664,4.0,12.0,Syndra,Side.red,1.0,,,672.0,8.0,0.75,5.0,10.0,19.0,12374.0,0.0,8.0,57629,6524,Other,Many
665,12.0,4.0,Sion,Side.blue,12.0,,6067.0,2091.0,10.0,1.2,,16.0,68.0,73242.0,0.0,33.0,159624,11601,TopLane_Jungle,Many
666,12.0,4.0,Riven,Side.red,4.0,2224.0,5219.0,2224.0,3.0,3.0,5.0,13.0,20.0,13938.0,1.0,17.0,112153,11492,TopLane_Jungle,Many
667,4.0,3.0,Thresh,Side.red,19.0,497.0,633.0,497.0,3.0,6.333333333,0.0,13.0,20.0,12197.0,2.0,59.0,13659,7307,Other,Few
668,4.0,1.0,Xerath,Side.blue,15.0,247.0,400.0,247.0,6.0,3.166666667,4.0,14.0,41.0,17893.0,1.0,56.0,62793,9567,Other,Few
669,4.0,21.0,Jinx,Side.blue,,3440.0,3551.0,3440.0,8.0,1.5,10.0,13.0,13.0,19073.0,1.0,29.0,139707,12184,Other,Many
670,4.0,7.0,Ezreal,Side.blue,4.0,6396.0,13225.0,6396.0,5.0,2.2,7.0,13.0,4.0,18445.0,2.0,16.0,108954,10809,Other,Many
671,4.0,14.0,Zoe,Side.blue,19.0,3891.0,6920.0,3891.0,6.0,6.333333333,19.0,17.0,32.0,21155.0,4.0,20.0,139806,18387,Other,Many
672,4.0,11.0,Zac,Side.blue,11.0,169.0,25480.0,169.0,3.0,6.0,7.0,16.0,40.0,33566.0,1.0,27.0,159853,12029,TopLane_Jungle,Few
673,4.0,3.0,Bard,Side.red,17.0,721.0,3219.0,721.0,11.0,1.636363636,1.0,13.0,,20416.0,0.0,82.0,12845,7601,Other,Few
674,4.0,7.0,Jhin,Side.red,6.0,2438.0,2438.0,2438.0,8.0,1.375,5.0,15.0,24.0,22136.0,1.0,16.0,167512,12224,Other,Many
675,14.0,12.0,Camille,Side.blue,2.0,2574.0,6494.0,2574.0,3.0,2.666666667,6.0,15.0,19.0,14432.0,1.0,13.0,84739,8842,TopLane_Jungle,Many
676,4.0,,Jinx,Side.red,,3754.0,17349.0,3754.0,5.0,4.2,11.0,14.0,,15724.0,2.0,21.0,151374,13392,Other,Many
677,1.0,4.0,Lucian,Side.blue,5.0,3664.0,13548.0,3664.0,1.0,16.0,,13.0,0.0,9273.0,1.0,24.0,122546,12290,Other,Many
678,4.0,11.0,Viego,Side.blue,,,27757.0,1487.0,3.0,8.0,15.0,16.0,20.0,32480.0,1.0,31.0,179440,15530,TopLane_Jungle,Few
679,4.0,12.0,Yone,Side.red,,265.0,1451.0,265.0,3.0,0.333333333,0.0,13.0,7.0,14421.0,0.0,27.0,123107,8184,Other,Many
680,4.0,1.0,Tristana,Side.blue,7.0,1020.0,,1020.0,8.0,1.625,6.0,12.0,4.0,12734.0,0.0,21.0,81277,9058,Other,Many
681,4.0,3.0,Zilean,Side.red,13.0,647.0,1235.0,647.0,5.0,3.0,2.0,12.0,19.0,9604.0,0.0,39.0,12335,7102,Other,Few
682,12.0,4.0,Yone,Side.blue,,697.0,,697.0,9.0,1.222222222,4.0,14.0,8.0,26960.0,1.0,10.0,124123,10880,Other,Many
683,4.0,14.0,Riven,Side.blue,3.0,2179.0,7710.0,2179.0,2.0,5.5,8.0,15.0,14.0,20855.0,0.0,11.0,152832,12156,TopLane_Jungle,Many
684,7.0,4.0,Ashe,Side.red,14.0,6629.0,11827.0,6629.0,4.0,3.75,1.0,14.0,29.0,12625.0,2.0,24.0,102367,10159,Other,Many
685,4.0,12.0,Jayce,Side.red,2.0,0.0,2377.0,0.0,10.0,0.4,,16.0,10.0,27150.0,0.0,32.0,181214,11662,TopLane_Jungle,Many
686,4.0,3.0,Jinx,Side.blue,8.0,3493.0,9268.0,3493.0,10.0,1.4,6.0,16.0,21.0,30807.0,1.0,24.0,179201,13683,Other,Many
687,12.0,4.0,Syndra,Side.red,7.0,2236.0,5107.0,2236.0,3.0,3.0,2.0,16.0,36.0,17721.0,1.0,15.0,167456,11399,Other,Many
688,12.0,14.0,Akali,Side.red,8.0,2377.0,2377.0,2377.0,,1.888888889,9.0,18.0,1.0,36469.0,2.0,16.0,168661,14705,Other,Many
689,4.0,7.0,Kalista,Side.blue,4.0,7079.0,23497.0,7079.0,2.0,7.5,11.0,14.0,14.0,15468.0,2.0,20.0,140303,13287,Other,Many
690,7.0,4.0,Xayah,Side.blue,12.0,5853.0,18025.0,5853.0,4.0,4.75,7.0,17.0,10.0,16735.0,2.0,22.0,172178,13572,Other,Many
691,,12.0,Sylas,Side.blue,8.0,1228.0,1228.0,1228.0,6.0,1.833333333,3.0,14.0,17.0,20379.0,2.0,11.0,72844,8941,Other,Many
692,4.0,12.0,Yasuo,Side.blue,9.0,7117.0,21916.0,7117.0,2.0,8.0,7.0,17.0,22.0,26060.0,3.0,25.0,221538,14398,Other,Many
693,4.0,3.0,Kaisa,Side.blue,14.0,16079.0,25764.0,16079.0,4.0,9.5,24.0,17.0,20.0,27401.0,5.0,24.0,226953,21834,Other,Many
694,7.0,4.0,Jhin,Side.red,6.0,514.0,611.0,514.0,7.0,1.714285714,6.0,13.0,23.0,18532.0,0.0,18.0,110503,10846,Other,Many
695,4.0,14.0,Ekko,Side.red,9.0,0.0,43.0,0.0,4.0,2.75,2.0,10.0,11.0,14129.0,0.0,27.0,29254,5296,Other,Few
696,4.0,12.0,Graves,Side.red,2.0,3345.0,8521.0,3345.0,7.0,0.7142857140000001,,14.0,13.0,22598.0,1.0,38.0,137316,10582,TopLane_Jungle,Many
697,,14.0,Morgana,Side.blue,11.0,0.0,2106.0,0.0,4.0,3.0,1.0,13.0,63.0,18060.0,0.0,91.0,18058,8153,Other,Few
698,,14.0,Rakan,Side.blue,18.0,883.0,883.0,883.0,3.0,6.333333333,1.0,13.0,35.0,16475.0,0.0,106.0,27425,8502,Other,Few
699,4.0,7.0,Vayne,Side.blue,3.0,6076.0,14809.0,,2.0,5.5,8.0,,3.0,6866.0,2.0,24.0,146827,13894,TopLane_Jungle,Many
700,12.0,,Urgot,Side.blue,1.0,2803.0,5170.0,2803.0,5.0,0.6,2.0,12.0,12.0,19542.0,1.0,15.0,98018,7916,TopLane_Jungle,Many
701,,12.0,Kennen,Side.red,6.0,7369.0,8620.0,7369.0,4.0,2.0,2.0,16.0,,14089.0,2.0,11.0,145623,11064,TopLane_Jungle,Many
702,4.0,12.0,Azir,Side.blue,7.0,3366.0,9302.0,3366.0,3.0,6.666666667,13.0,15.0,15.0,18549.0,0.0,23.0,137655,13839,Other,Many
703,4.0,7.0,MissFortune,Side.red,8.0,17080.0,24347.0,17080.0,1.0,20.0,12.0,16.0,16.0,12262.0,7.0,30.0,241864,17431,Other,Many
704,4.0,,Kassadin,Side.red,4.0,2491.0,6343.0,2491.0,2.0,9.5,,13.0,14.0,15950.0,1.0,10.0,101239,11966,Other,Many
705,12.0,4.0,Gnar,Side.red,6.0,7304.0,23269.0,7304.0,5.0,2.8,8.0,17.0,23.0,37429.0,1.0,37.0,183294,13135,TopLane_Jungle,Many
706,3.0,4.0,Bard,Side.blue,21.0,1677.0,3581.0,1677.0,13.0,1.692307692,1.0,15.0,47.0,32178.0,0.0,92.0,26258,10231,Other,Few
707,4.0,14.0,,Side.blue,8.0,457.0,1548.0,457.0,4.0,2.75,3.0,12.0,49.0,11714.0,0.0,53.0,27009,6930,Other,Few
708,4.0,12.0,Corki,Side.red,7.0,4383.0,26366.0,4383.0,6.0,2.833333333,10.0,18.0,2.0,21272.0,1.0,38.0,279824,17816,Other,Many
709,4.0,12.0,Lulu,Side.red,19.0,881.0,881.0,881.0,3.0,6.666666667,1.0,16.0,22.0,11904.0,0.0,41.0,43985,8939,Other,Many
710,12.0,4.0,Renekton,Side.blue,4.0,3461.0,,3461.0,6.0,0.833333333,1.0,13.0,18.0,40680.0,0.0,30.0,133037,10152,TopLane_Jungle,Many
711,4.0,14.0,Braum,,22.0,147.0,6516.0,147.0,2.0,11.5,1.0,,28.0,14916.0,1.0,62.0,24462,7910,Other,Few
712,12.0,4.0,Irelia,Side.red,9.0,3768.0,9758.0,3768.0,6.0,3.0,9.0,17.0,29.0,41381.0,2.0,32.0,211687,15501,TopLane_Jungle,Many
713,12.0,4.0,Heimerdinger,Side.blue,10.0,2266.0,14868.0,2266.0,2.0,6.0,2.0,17.0,14.0,13967.0,2.0,45.0,182337,13100,Other,Many
714,4.0,12.0,Kennen,Side.blue,10.0,1801.0,15117.0,1801.0,5.0,5.0,15.0,18.0,29.0,25861.0,1.0,35.0,238696,17292,TopLane_Jungle,Many
715,4.0,12.0,Graves,,8.0,6187.0,8690.0,6187.0,1.0,12.0,4.0,,12.0,13275.0,1.0,20.0,167955,12483,TopLane_Jungle,Many
716,4.0,12.0,Jax,Side.red,1.0,0.0,7862.0,0.0,6.0,0.166666667,0.0,13.0,10.0,17197.0,0.0,17.0,73891,6632,TopLane_Jungle,Many
717,14.0,4.0,Amumu,Side.blue,4.0,0.0,0.0,0.0,4.0,1.0,0.0,9.0,18.0,,0.0,19.0,15964,4365,Other,Few
718,4.0,14.0,Janna,,14.0,1841.0,4185.0,1841.0,5.0,3.6,4.0,15.0,41.0,18813.0,0.0,76.0,39511,10036,Other,Few
719,4.0,3.0,Galio,Side.red,12.0,451.0,954.0,451.0,2.0,6.5,1.0,12.0,31.0,12718.0,2.0,47.0,24793,6776,Other,Few
720,4.0,3.0,Draven,Side.red,3.0,3508.0,4320.0,3508.0,6.0,1.333333333,5.0,13.0,8.0,18713.0,1.0,14.0,122093,12121,Other,Many
721,4.0,11.0,Viego,Side.blue,11.0,3956.0,26127.0,3956.0,3.0,8.666666667000001,15.0,15.0,16.0,31510.0,1.0,41.0,146820,14972,TopLane_Jungle,Few
722,4.0,,Vex,Side.blue,9.0,5376.0,7176.0,5376.0,4.0,5.5,13.0,16.0,27.0,18520.0,3.0,23.0,177196,14653,Other,Many
723,12.0,4.0,Zoe,Side.blue,14.0,1651.0,7374.0,1651.0,5.0,3.0,1.0,15.0,52.0,18443.0,1.0,25.0,104905,9879,Other,Many
724,4.0,,Karma,Side.red,18.0,1179.0,1179.0,1179.0,1.0,20.0,2.0,11.0,24.0,9841.0,1.0,33.0,19731,7019,Other,Few
725,14.0,4.0,Lulu,Side.red,9.0,97.0,3741.0,97.0,6.0,2.833333333,8.0,11.0,31.0,15256.0,0.0,79.0,17264,9527,Other,Few
726,4.0,12.0,Orianna,Side.blue,7.0,5957.0,6159.0,5957.0,2.0,5.5,4.0,13.0,17.0,10419.0,1.0,15.0,100423,10357,Other,Many
727,4.0,11.0,Zac,Side.blue,17.0,249.0,8366.0,249.0,5.0,3.8,2.0,,29.0,26362.0,0.0,26.0,79393,7368,TopLane_Jungle,Few
728,12.0,4.0,Jayce,Side.blue,7.0,4211.0,16169.0,4211.0,8.0,1.25,3.0,16.0,3.0,,2.0,27.0,158463,12882,TopLane_Jungle,Many
729,4.0,14.0,Braum,Side.red,22.0,318.0,904.0,318.0,21.0,1.142857143,2.0,16.0,48.0,58759.0,0.0,69.0,28317,11463,Other,Few
730,4.0,11.0,Viego,,3.0,0.0,1137.0,,13.0,0.461538462,3.0,10.0,9.0,25245.0,,4.0,56501,6515,TopLane_Jungle,Few
731,4.0,12.0,Kayle,Side.blue,11.0,4825.0,6484.0,4825.0,7.0,2.285714286,5.0,18.0,4.0,27663.0,3.0,29.0,208070,14544,Other,Many
732,14.0,12.0,Camille,Side.blue,10.0,7707.0,19997.0,7707.0,7.0,3.714285714,16.0,18.0,30.0,49546.0,4.0,34.0,227859,19134,TopLane_Jungle,Many
733,4.0,12.0,Viktor,Side.red,5.0,1163.0,2302.0,1163.0,8.0,0.875,,12.0,21.0,16464.0,0.0,19.0,70014,7041,TopLane_Jungle,Many
734,4.0,14.0,Vex,Side.red,11.0,3642.0,3721.0,,2.0,8.5,6.0,16.0,,13424.0,3.0,30.0,135156,12269,Other,Many
735,4.0,7.0,Sona,Side.blue,1.0,118.0,118.0,118.0,5.0,0.2,0.0,8.0,3.0,7053.0,0.0,17.0,4493,3335,Other,Few
736,12.0,4.0,,Side.blue,7.0,3486.0,6729.0,3486.0,4.0,3.0,5.0,15.0,22.0,25452.0,1.0,13.0,128323,10940,TopLane_Jungle,Many
737,11.0,4.0,,Side.blue,11.0,2934.0,49509.0,2934.0,6.0,3.166666667,8.0,18.0,9.0,47970.0,1.0,27.0,231102,16081,TopLane_Jungle,Few
738,11.0,4.0,LeeSin,Side.red,18.0,,28975.0,2445.0,5.0,5.2,8.0,17.0,25.0,42821.0,1.0,38.0,212368,14932,TopLane_Jungle,Few
739,14.0,4.0,Aatrox,Side.red,2.0,0.0,1273.0,0.0,8.0,0.5,2.0,,21.0,28652.0,0.0,20.0,72834,7342,TopLane_Jungle,Many
740,4.0,7.0,Aphelios,Side.blue,,,781.0,781.0,5.0,1.2,5.0,9.0,,8793.0,0.0,11.0,37356,7168,Other,Few
741,4.0,,Lux,Side.red,11.0,1846.0,1846.0,1846.0,5.0,2.4,1.0,11.0,44.0,10832.0,0.0,62.0,32073,7493,Other,Few
742,4.0,7.0,,Side.red,12.0,1699.0,4927.0,1699.0,9.0,1.888888889,,12.0,36.0,18017.0,0.0,64.0,58858,10153,Other,Few
743,12.0,4.0,Renekton,Side.blue,7.0,7614.0,9459.0,7614.0,1.0,16.0,9.0,16.0,17.0,38034.0,4.0,14.0,158027,13941,TopLane_Jungle,Many
744,11.0,4.0,LeeSin,Side.blue,6.0,,17920.0,138.0,8.0,1.125,3.0,11.0,22.0,30817.0,1.0,,101664,7929,TopLane_Jungle,Few
745,4.0,12.0,Vex,Side.blue,9.0,4540.0,7809.0,4540.0,2.0,9.5,10.0,15.0,30.0,13142.0,2.0,33.0,108761,11061,Other,Many
746,,4.0,Nidalee,Side.red,10.0,1570.0,38500.0,1570.0,3.0,5.333333333,6.0,13.0,3.0,19192.0,1.0,10.0,130714,9757,TopLane_Jungle,Few
747,11.0,12.0,Kayn,Side.red,7.0,3538.0,10755.0,3538.0,12.0,0.666666667,1.0,16.0,32.0,48340.0,2.0,19.0,182736,11688,TopLane_Jungle,Many
748,12.0,4.0,Shen,Side.red,1.0,627.0,627.0,627.0,2.0,1.0,1.0,9.0,11.0,6722.0,0.0,8.0,22786,4343,TopLane_Jungle,Few
749,4.0,7.0,Caitlyn,Side.red,18.0,,17852.0,4198.0,2.0,,6.0,18.0,30.0,27873.0,1.0,70.0,385400,19910,Other,Many
750,4.0,,Viego,Side.blue,5.0,0.0,5923.0,0.0,5.0,2.2,6.0,13.0,,28654.0,0.0,29.0,152081,10221,TopLane_Jungle,Few
751,4.0,12.0,Yone,Side.red,10.0,,16138.0,10106.0,6.0,3.333333333,10.0,16.0,17.0,21163.0,5.0,7.0,174015,13895,Other,Many
752,4.0,3.0,Tristana,Side.red,4.0,8798.0,17056.0,,6.0,2.0,8.0,13.0,3.0,14396.0,5.0,16.0,136724,12791,Other,Many
753,4.0,12.0,Singed,Side.red,15.0,2342.0,2342.0,2342.0,5.0,4.2,6.0,13.0,23.0,17495.0,1.0,4.0,65410,9041,TopLane_Jungle,Few
754,4.0,7.0,Jinx,Side.blue,4.0,10922.0,27945.0,10922.0,3.0,4.0,8.0,16.0,11.0,15883.0,,29.0,262346,15430,Other,Many
755,11.0,4.0,Warwick,Side.blue,6.0,0.0,6365.0,0.0,12.0,1.333333333,10.0,13.0,18.0,39670.0,0.0,21.0,73251,9588,TopLane_Jungle,Few
756,4.0,14.0,Janna,Side.blue,21.0,2281.0,4070.0,2281.0,4.0,6.0,3.0,16.0,55.0,16826.0,0.0,114.0,51635,10735,Other,Few
757,4.0,11.0,Qiyana,Side.blue,9.0,7220.0,41042.0,,2.0,,13.0,15.0,15.0,21371.0,4.0,29.0,206042,12792,TopLane_Jungle,Few
758,12.0,4.0,Jayce,Side.red,12.0,14127.0,15355.0,14127.0,10.0,1.8,6.0,,11.0,,5.0,,184716,15726,TopLane_Jungle,Many
